Observation id,Observation date,Description,Observation type,Source,Total duration,Media duration (s),FPS (frame/s),Coder ID,Subject,Observation duration by subject by observation,Behavior,Behavioral category,Modifier #1,Modifier #2,Modifier #3,Modifier #4,Behavior type,Start (s),Stop (s),Duration (s),Media file name,Image index start,Image index stop,Image file path start,Image file path stop,Comment start,Comment stop
CEBUS-02-R11__2022-03-03__17-32-07,2023-09-29 16:00:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-32-07.MP4,57.339,60.861,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,54.521,54.521,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-32-07.MP4,1634,1634,,,,
CEBUS-02-R11__2022-03-03__17-32-07,2023-09-29 16:00:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-32-07.MP4,57.339,60.861,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,55.789,55.789,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-32-07.MP4,1672,1672,,,,
CEBUS-02-R11__2022-03-03__17-32-07,2023-09-29 16:00:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-32-07.MP4,57.339,60.861,29.970,MKWC,SPT,0.0,reposit,Behavior,hammer,,,,POINT,56.089,56.089,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-32-07.MP4,1681,1681,,,,
CEBUS-02-R11__2022-03-03__17-32-07,2023-09-29 16:00:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-32-07.MP4,57.339,60.861,29.970,MKWC,SPT,0.0,pound,Behavior,stand,None,None,,POINT,57.224,57.224,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-32-07.MP4,1715,1715,,,,
CEBUS-02-R11__2022-03-03__17-32-07,2023-09-29 16:00:58,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-32-07.MP4,57.339,60.861,29.970,MKWC,SPT,0.0,seqend,Sequence info,opened,None,None,None,POINT,60.843,60.843,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-32-07.MP4,1823,1823,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.501,0.501,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,15,15,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,0.834,0.834,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,25,25,,,FRE,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,pound,Behavior,stand,None,None,,POINT,0.834,0.834,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,25,25,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,pound,Behavior,stand,None,None,,POINT,2.769,2.769,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,83,83,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,reposit,Behavior,item,,,,POINT,4.605,4.605,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,138,138,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,pound,Behavior,stand,None,None,,POINT,6.006,6.006,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,180,180,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,reposit,Behavior,hammer,,,,POINT,8.742,8.742,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,262,262,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,pound,Behavior,stand,None,None,,POINT,10.511,10.511,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,315,315,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,seqend,Sequence info,opened,None,None,None,POINT,13.947,13.947,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,418,418,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,seqstart,Sequence info,almendragreen,,,,POINT,52.419,52.419,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,1571,1571,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,52.486,52.486,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,1574,1574,,,FRE,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,pound,Behavior,stand,None,None,,POINT,53.420,53.420,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,1601,1601,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,misstrike,Behavior,itemflies,,,,POINT,55.022,55.022,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,1649,1649,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,pound,Behavior,stand,None,None,,POINT,55.722,55.722,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,1670,1670,,,,
CEBUS-02-R11__2022-03-03__17-36-57,2023-09-29 16:07:00,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,58.658,60.861,29.970,MKWC,juvenilemale,0.0,seqend,Sequence info,opened,None,None,None,POINT,59.159,59.159,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-36-57.MP4,1773,1773,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,0.000,0.000,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,0,0,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,hammerstone,Sequence info,inhand,None,None,e_offanvilreach,POINT,0.734,0.734,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,22,22,,,FRE,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,None,,POINT,1.235,1.235,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,37,37,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,reposit,Behavior,peel,,,,POINT,3.904,3.904,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,117,117,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,pound,Behavior,crouch,None,None,,POINT,11.578,11.578,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,347,347,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,reposit,Behavior,item,,,,POINT,13.747,13.747,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,412,412,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,reposit,Behavior,hammer,,,,POINT,16.617,16.617,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,498,498,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,None,,POINT,18.252,18.252,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,547,547,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,None,,POINT,20.387,20.387,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,611,611,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,None,,POINT,21.955,21.955,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,658,658,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,reposit,Behavior,peel,,,,POINT,25.859,25.859,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,775,775,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,reposit,Behavior,item,,,,POINT,28.562,28.562,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,856,856,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,None,,POINT,32.566,32.566,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,976,976,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,reposit,Behavior,item,,,,POINT,35.602,35.602,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,1067,1067,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,None,,POINT,38.038,38.038,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,1140,1140,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,None,,POINT,40.574,40.574,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,1216,1216,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,reposit,Behavior,item,,,,POINT,43.143,43.143,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,1293,1293,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,pound,Behavior,None,1foot,None,,POINT,46.246,46.246,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,1386,1386,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,reposit,Behavior,item,,,,POINT,48.582,48.582,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,1456,1456,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,overhead,,POINT,50.350,50.350,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,1509,1509,,,,
CEBUS-02-R11__2022-03-03__17-38-07,2023-10-02 12:39:59,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,53.220,60.861,29.970,MKWC,BAL,0.0,seqend,Sequence info,opened,None,None,None,POINT,53.220,53.220,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-38-07.MP4,1595,1595,,,,
CEBUS-02-R11__2022-03-03__17-53-05,2023-10-02 12:45:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-53-05.MP4,10.910,60.894,29.970,MKWC,BAL,0.0,seqstart,Sequence info,almendrabrown,,,,POINT,36.270,36.270,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-53-05.MP4,1087,1087,,,,
CEBUS-02-R11__2022-03-03__17-53-05,2023-10-02 12:45:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-53-05.MP4,10.910,60.894,29.970,MKWC,BAL,0.0,hammerstone,Sequence info,onanvil,None,None,e_onanvil,POINT,37.037,37.037,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-53-05.MP4,1110,1110,,,FRE,
CEBUS-02-R11__2022-03-03__17-53-05,2023-10-02 12:45:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-53-05.MP4,10.910,60.894,29.970,MKWC,BAL,0.0,pound,Behavior,stand,None,None,,POINT,37.971,37.971,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-53-05.MP4,1138,1138,,,,
CEBUS-02-R11__2022-03-03__17-53-05,2023-10-02 12:45:06,,Media file,player #1://mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-53-05.MP4,10.910,60.894,29.970,MKWC,BAL,0.0,reposit,Behavior,hammer,,,,POINT,39.840,39.840,NA,//mac/Home/Documents/COIBA CEBUS Dissertation/Camera Trap & BORIS/COIBA CEBUS Camera Trap Videos/CEBUS-02-R11/CEBUS-02-R11__2022-03-03__17-53-05.MP4,1194,1194,,,,
